grupo_equipe;data_inicio_exec;data_fim_exec;aerogerador;desc_especie;desc_esquema;quantidade
BJS;2026-01-26 08:00:00;2026-01-26 11:25:00;RDO-19;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 11:26:00;RDO-19;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 11:30:00;RDO-19;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 11:34:00;RDO-18;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 11:35:00;RDO-18;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 11:36:00;RDO-18;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 11:38:00;RDO-18;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 11:39:00;RDO-18;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:41:00;RDO-01;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:43:00;RDO-01;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:44:00;RDO-01;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:45:00;RDO-01;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:46:00;RDO-01;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:51:00;RDO-02;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:53:00;RDO-02;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:54:00;RDO-02;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:56:00;RDO-02;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 13:57:00;RDO-02;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:03:00;RDO-03;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:04:00;RDO-03;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:05:00;RDO-03;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:06:00;RDO-03;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:07:00;RDO-03;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:13:00;RDO-04;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:15:00;RDO-04;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:16:00;RDO-04;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:17:00;RDO-04;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:18:00;RDO-04;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:26:00;RDO-05;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:27:00;RDO-05;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:30:00;RDO-05;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:32:00;RDO-05;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:35:00;RDO-05;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:42:00;RDO-06;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:46:00;RDO-06;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:49:00;RDO-06;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:50:00;RDO-06;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:52:00;RDO-06;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 14:59:00;RDO-07;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:00:00;RDO-07;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:01:00;RDO-07;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:02:00;RDO-07;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:03:00;RDO-07;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:09:00;RDO-08;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:10:00;RDO-08;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:11:00;RDO-08;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:12:00;RDO-08;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:13:00;RDO-08;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:16:00;RDO-09;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:18:00;RDO-09;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:19:00;RDO-09;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:19:00;RDO-09;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:20:00;RDO-09;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:23:00;RDO-10;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:24:00;RDO-10;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:25:00;RDO-10;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:26:00;RDO-10;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-26 08:00:00;2026-01-26 15:27:00;RDO-10;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 07:30:00;2026-01-27 07:48:00;RDO-11;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 07:30:00;2026-01-27 07:50:00;RDO-11;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 07:30:00;2026-01-27 07:51:00;RDO-11;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 07:30:00;2026-01-27 07:53:00;RDO-11;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 07:30:00;2026-01-27 07:57:00;RDO-11;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:07:00;RDO-12;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:09:00;RDO-12;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:10:00;RDO-12;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:11:00;RDO-12;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:13:00;RDO-12;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:21:00;RDO-13;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:23:00;RDO-13;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:25:00;RDO-13;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:26:00;RDO-13;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:27:00;RDO-13;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:38:00;RDO-17;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:39:00;RDO-17;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:44:00;RDO-17;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:45:00;RDO-17;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:47:00;RDO-17;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:51:00;RDO-16;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:52:00;RDO-16;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:53:00;RDO-16;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:54:00;RDO-16;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 08:56:00;RDO-16;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:01:00;RDO-15;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:02:00;RDO-15;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:03:00;RDO-15;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:04:00;RDO-15;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:05:00;RDO-15;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:12:00;RDO-14;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:13:00;RDO-14;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:14:00;RDO-14;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:15:00;RDO-14;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:16:00;RDO-14;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:32:00;STO-01;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:42:00;STO-01;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:43:00;STO-01;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:44:00;STO-01;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 09:44:00;STO-01;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 10:10:00;STO-02;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 10:10:00;STO-02;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 10:11:00;STO-02;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:00:00;2026-01-27 10:11:00;STO-02;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-27 08:12:00;2026-01-27 10:12:00;STO-02;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 08:42:00;PUL-14;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 08:43:00;PUL-14;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 08:44:00;PUL-14;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 08:45:00;PUL-14;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 08:46:00;PUL-14;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 08:51:00;PUL-15;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 08:52:00;PUL-15;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 08:57:00;PUL-15;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 08:58:00;PUL-15;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:00:00;PUL-15;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:16:00;PUL-16;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:17:00;PUL-16;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:18:00;PUL-16;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:19:00;PUL-16;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:19:00;PUL-16;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:25:00;PUL-17;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:26:00;PUL-17;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:28:00;PUL-17;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:29:00;PUL-17;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:30:00;PUL-17;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:35:00;PUL-18;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:35:00;PUL-18;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:36:00;PUL-18;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:37:00;PUL-18;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:38:00;PUL-18;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:51:00;PUL-19;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:52:00;PUL-19;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:53:00;PUL-19;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:54:00;PUL-19;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 09:55:00;PUL-19;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:06:00;PUL-20;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:07:00;PUL-20;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:08:00;PUL-20;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:09:00;PUL-20;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:10:00;PUL-20;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:26:00;PUL-01;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:27:00;PUL-01;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:28:00;PUL-01;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:29:00;PUL-01;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:30:00;PUL-01;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:32:00;PUL-02;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:33:00;PUL-02;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:34:00;PUL-02;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:35:00;PUL-02;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:36:00;PUL-02;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:44:00;PUL-03;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:44:00;PUL-03;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:45:00;PUL-03;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:46:00;PUL-03;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-28 08:00:00;2026-01-28 10:47:00;PUL-03;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:10:00;PUL-13;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:10:00;PUL-13;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:12:00;PUL-13;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:12:00;PUL-13;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:14:00;PUL-13;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:20:00;PUL-12;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:20:00;PUL-12;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:21:00;PUL-12;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:22:00;PUL-12;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:23:00;PUL-12;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:26:00;PUL-11;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:28:00;PUL-11;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:29:00;PUL-11;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:32:00;PUL-11;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:32:00;PUL-11;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:36:00;PUL-10;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:37:00;PUL-10;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:38:00;PUL-10;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
BJS;2026-01-29 08:00:00;2026-01-29 08:38:00;PUL-10;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
